,Gambar,R,G,B
0,mawar1.jpg,202.4619994407793,154.61810514860912,154.67181300868305
1,mawar2.jpg,210.87879492600422,185.87440451021845,176.1452114164905
2,mawar3.jpg,201.45974375,147.76335,138.99363125
3,mawar4.jpg,168.51282962962964,143.63032098765433,125.84732839506172
